fraction,graph_uncertainty,mean_uncertainty,std_dev_uncertainty,mean_se_degree_centrality,min_se_degree_centrality,max_se_degree_centrality,mean_se_betweenness_centrality,min_se_betweenness_centrality,max_se_betweenness_centrality,mean_se_closeness_centrality,min_se_closeness_centrality,max_se_closeness_centrality,mean_se_eigen_centrality,min_se_eigen_centrality,max_se_eigen_centrality
0.82,18230.143340912382,33.888028019548415,9.048148642971027,0.6671698665632592,0.600275951627303,0.7324892460027593,3.0075287386313988e-05,1.7185110986995425e-10,0.0004419970061007071,0.4479452728275867,0.39891472377227327,0.5034017434966942,0.00026628118524795895,1.4963529977476857e-13,0.010477529204452597
0.83,18265.033212121736,33.957838579459015,9.070059389332286,0.6835333511689868,0.6316987658328999,0.7479912344777211,3.0163832096129933e-05,4.478531399787042e-10,0.0004422971782741871,0.4576626052834227,0.407009477067765,0.5185580796450702,0.00026621333276492326,1.306684882309699e-09,0.010469676814859243
0.84,18299.506232908192,34.026648043019,9.09064771015095,0.7000989778567354,0.6477107738368999,0.765406046687328,3.025302407695819e-05,1.2162735238413424e-10,0.0004426442924173556,0.46766129537410756,0.4153115264437248,0.5279921494314176,0.00026616838853974693,2.7795806836904465e-10,0.01044690565178142
0.85,18333.57224653171,34.09478931252376,9.111617642500306,0.7168543237932617,0.6622929235541848,0.7777156535915295,3.0341981557001233e-05,8.494523278950294e-13,0.000443065287373652,0.47792896488616843,0.42865384112510385,0.5361468269063855,0.000266093287877606,2.33800258031595e-10,0.0104478888759663
0.86,18367.240751666683,34.16213323114718,9.131938814181565,0.7338105452800119,0.6786856926997067,0.7972577181786392,3.043129313008706e-05,7.956948920186309e-11,0.00044346643172341223,0.4884940905832338,0.4385159479936476,0.5492998476468836,0.0002660709621954894,2.2514959472814306e-10,0.010486408094770347
0.87,18400.520918300597,34.228454210581944,9.151290138214224,0.7509645280916527,0.6952788624460295,0.8134270406542679,3.052086052029548e-05,3.472316218823336e-10,0.00044386585008374953,0.4993644781729216,0.4486662061194504,0.560379679701175,0.00026617804725765,8.894504687001607e-11,0.01050979624186006
0.88,18433.421602726256,34.29425274080922,9.171345447520553,0.7683193383573753,0.7137628118609098,0.818852886920955,3.061051567006017e-05,7.959509495638035e-10,0.00044422145193537255,0.5105531976451344,0.45723400241531914,0.5641384657871783,0.00026620373374168976,4.022648782145842e-10,0.010488221030120991
0.89,18465.951361688785,34.35911288950141,9.190011131390825,0.7858716153591,0.7307768228689149,0.8389019650280912,3.070060216548042e-05,1.4380940891402663e-09,0.0004446575479291787,0.5220696837634375,0.4694281393828639,0.5782091671367219,0.0002663068013984984,1.8994976317807593e-10,0.010546243686544866
0.9,18498.11846574408,34.42348349192107,9.20938604435951,0.8036194272350398,0.7514581648715782,0.8554861167473778,3.079050502960264e-05,2.187137852732115e-09,0.0004450859036633357,0.5339190051403893,0.47927483959199507,0.5913687218554278,0.00026632768585061384,3.6067282473137598e-12,0.010531695627181516
0.91,18529.93091188073,34.48704888287617,9.228282666091454,0.8215662930197446,0.7706695684673662,0.8759760761762764,3.088080567854663e-05,3.139751755133319e-09,0.0004454808528053596,0.5461243041709287,0.4897441398293383,0.6087310885428094,0.00026636589573508573,7.774041210998024e-11,0.010567383612779025
0.92,18561.39643545375,34.55030871256619,9.248661421812958,0.8397127517908296,0.7883449014580145,0.8891413936458981,3.097109738641436e-05,4.345863225285495e-09,0.00044589930425393545,0.5586985676956167,0.4978740043953491,0.6225528409034861,0.0002663019648374351,3.931521681615376e-12,0.0105951132219433
0.93,18592.522521474562,34.612663834248686,9.268082837963858,0.858057725393066,0.8098198298398499,0.9081193305417529,3.106163265776034e-05,4.58012973373359e-09,0.00044633028334830743,0.571652012467702,0.5134341526305188,0.6382458520003266,0.0002661662830915195,7.058337291134033e-11,0.010559882700726123
0.94,18623.316415298483,34.674194998192725,9.286687354313397,0.876600271943618,0.8315833350868386,0.9215231247263277,3.115255199648249e-05,3.3833648868140107e-09,0.00044673316594762684,0.5850012364246542,0.5330840559726919,0.6514818736311444,0.0002661553534320811,7.158933157462791e-11,0.010573529127477013
0.95,18653.785132747944,34.73493965410956,9.303926765865974,0.8953393433473523,0.8517867216565914,0.9350251152052953,3.124372209688066e-05,2.3461924130108447e-09,0.00044717859216927277,0.5987579808466721,0.5390596381693986,0.6620320252068442,0.00026631684568155213,9.681058258884807e-10,0.010579572414548826
0.96,18683.93546970671,34.795043397914405,9.321584413458389,0.9142770798826904,0.8703638573508442,0.9623236850464078,3.133503004116173e-05,1.4894814433636705e-09,0.00044759098158331695,0.6129446727283848,0.5588409674860968,0.6743718935952882,0.0002664680721336799,1.198351806062725e-10,0.010619387635278563
0.97,18713.774011218065,34.854538247451835,9.338773154517655,0.9334140587033536,0.8872546219893567,0.9682244807369931,3.142648575046655e-05,8.485797259904748e-10,0.0004480367340314308,0.6275760193999231,0.5753432094888732,0.6854238748370249,0.0002666411878094297,9.946474008209185e-10,0.010618371279207535
0.98,18743.307140117307,34.91369090423664,9.356767697107388,0.9527472116761356,0.9196022849676502,0.9800801802803805,3.1518058461958824e-05,3.825963839352222e-10,0.0004484685150074823,0.6426629259075822,0.5888862291909724,0.6985829586638467,0.00026654960486056993,3.5079578548818846e-10,0.010623821514379636
0.99,18772.541045226924,34.97243232613961,9.375505900720736,0.9722794145496814,0.9447295142990838,0.9900150400650901,3.160982629704891e-05,9.650338665152756e-11,0.00044888768626623684,0.6582315011102875,0.60506498366448,0.7152395205498819,0.00026636025169836944,3.8641138454249217e-10,0.010616156045522141
1.0,18801.48172914074,35.030690959089696,9.39478536177295,0.992009502996494,0.9840481121762402,0.9960000040080121,3.17018229741451e-05,0.0,0.00044931076662799787,0.6742998574064005,0.6296576674155837,0.7270573780009078,0.00026603154713742636,1.5000134225242668e-09,0.010550114434294945
